step,MaskedMSELoss,val MaskedMSELoss
76,0.08353503048419952,0.06825195252895355
77,0.0835328996181488,0.06658589839935303
78,0.08329686522483826,0.0663013830780983
79,0.0840676799416542,0.06619343906641006
80,0.08311045169830322,0.06632183492183685
81,0.08256330341100693,0.06655221432447433
82,0.08274117857217789,0.06684917211532593
83,0.08274704962968826,0.06708045303821564
84,0.08314018696546555,0.06723345816135406
85,0.08265840262174606,0.0671868696808815
86,0.08379045873880386,0.0670265331864357
87,0.08333386480808258,0.06678158789873123
88,0.08292244374752045,0.0665905624628067
89,0.082644522190094,0.06652666628360748
90,0.08303841948509216,0.06656531244516373
91,0.08339270949363708,0.0667121633887291
92,0.08331956714391708,0.06686615943908691
93,0.08314337581396103,0.06692919135093689
94,0.08304110914468765,0.0668153390288353
95,0.08266443014144897,0.06672250479459763
96,0.08236945420503616,0.06658963859081268
97,0.08284568786621094,0.06648512184619904
98,0.08291253447532654,0.06645531207323074
99,0.08272284269332886,0.066529281437397
100,0.08223943412303925,0.06667512655258179
101,0.08380187302827835,0.06686362624168396
102,0.08211637288331985,0.06698247045278549
103,0.08265803009271622,0.06696958839893341
104,0.08304012566804886,0.06692872941493988
105,0.0829528421163559,0.06682740151882172
106,0.08307337015867233,0.06665439158678055
107,0.08290248364210129,0.06655735522508621
108,0.08311938494443893,0.0665307566523552
109,0.08258004486560822,0.06655538827180862
110,0.08223708719015121,0.0665963813662529
111,0.0828327089548111,0.06673285365104675
112,0.08289229869842529,0.06682054698467255
113,0.0827164351940155,0.06683776527643204
114,0.08266633749008179,0.06671462953090668
115,0.08262530714273453,0.0665711909532547
116,0.08256421983242035,0.0664742961525917
117,0.08292778581380844,0.06654287874698639
118,0.08336607366800308,0.0666370764374733
119,0.08269889652729034,0.06677466630935669
120,0.08247911930084229,0.06684020161628723
121,0.08273018896579742,0.06684431433677673
122,0.08293567597866058,0.06677798181772232
123,0.08295860141515732,0.06672631204128265
124,0.08283773809671402,0.0666833221912384
125,0.08345731347799301,0.06664042919874191
126,0.08271544426679611,0.06664904206991196
127,0.08223561197519302,0.06664495170116425
128,0.082633838057518,0.06664279848337173
129,0.08296848833560944,0.0665728971362114
130,0.0826592892408371,0.06657659262418747
131,0.08202069997787476,0.0665631890296936
132,0.08284294605255127,0.0665801391005516
133,0.08297134190797806,0.06655924767255783
134,0.08258874714374542,0.06656423956155777
135,0.08227216452360153,0.06665460020303726
136,0.08213640749454498,0.0667431503534317
137,0.08274205029010773,0.06674353033304214
138,0.08255922794342041,0.06673852354288101
139,0.08279325813055038,0.06672917306423187
140,0.08231350034475327,0.06666550785303116
141,0.08280989527702332,0.06661011278629303
142,0.08210817724466324,0.06652551889419556
143,0.082369364798069,0.0664808452129364
144,0.08302778005599976,0.06660157442092896
145,0.08296782523393631,0.06672781705856323
146,0.0827459990978241,0.06678139418363571
147,0.08282861858606339,0.06680089235305786
148,0.08274435251951218,0.06668733060359955
149,0.08300059288740158,0.06660562753677368
150,0.08267910778522491,0.06652168184518814
151,0.08242430537939072,0.06646529585123062
152,0.08251836150884628,0.06648600101470947
153,0.08206984400749207,0.06651538610458374
154,0.08277613669633865,0.06657075136899948
155,0.08210325241088867,0.06666693091392517
156,0.08229953050613403,0.06680689752101898
157,0.08230394870042801,0.0668557733297348
158,0.08225812762975693,0.06689515709877014
159,0.08253463357686996,0.06674647331237793
160,0.08237075805664062,0.06655241549015045
161,0.08231697976589203,0.06644316017627716
162,0.08300628513097763,0.06649626046419144
163,0.08222852647304535,0.06671652942895889
164,0.08219154924154282,0.06682827323675156
165,0.08240245282649994,0.0669035091996193
166,0.082074373960495,0.0668133944272995
167,0.08262816816568375,0.06668756902217865
168,0.08291243016719818,0.06664380431175232
169,0.08230980485677719,0.06659992039203644
170,0.08280541747808456,0.06654330343008041
171,0.08270596712827682,0.06658114492893219
172,0.08246495574712753,0.06661198288202286
173,0.0827779769897461,0.06670130789279938
174,0.08336418122053146,0.0668075680732727
175,0.08245162665843964,0.06682021170854568
176,0.08249500393867493,0.06675776094198227
177,0.08263963460922241,0.06662969291210175
178,0.08197960257530212,0.06660741567611694
179,0.0827469527721405,0.06665748357772827
180,0.08330503106117249,0.06669571995735168
181,0.082099549472332,0.06658986955881119
182,0.082607202231884,0.06649693846702576
183,0.08231338858604431,0.0664246454834938
184,0.08219480514526367,0.06642550230026245
185,0.08239461481571198,0.06656253337860107
186,0.08245129883289337,0.06670049577951431
187,0.08192422240972519,0.06679622083902359
188,0.0826437845826149,0.06681826710700989
189,0.08270510286092758,0.06679155677556992
190,0.08242952078580856,0.06673438847064972
191,0.08234763890504837,0.06661652028560638
192,0.08290621638298035,0.06651578098535538
193,0.08233621716499329,0.06660006195306778
194,0.08210521191358566,0.06666526198387146
195,0.08244121819734573,0.06666387617588043
196,0.0822264701128006,0.06666465103626251
197,0.08235492557287216,0.06665787100791931
198,0.08179730176925659,0.06663670390844345
199,0.0821290984749794,0.06652719527482986
200,0.08284678310155869,0.06664855778217316
