step,MaskedMSELoss,val MaskedMSELoss
61,0.09815923124551773,0.07769729942083359
62,0.09453711658716202,0.07771702110767365
63,0.09807170182466507,0.07773508131504059
64,0.0928381085395813,0.07774664461612701
65,0.09780454635620117,0.07775517553091049
66,0.09722521156072617,0.0777602419257164
67,0.0974869430065155,0.07776860892772675
68,0.09659943729639053,0.0777762234210968
69,0.09752518683671951,0.07778184860944748
70,0.09819132089614868,0.07778816670179367
71,0.09641040861606598,0.07778806239366531
72,0.09773895889520645,0.07778862118721008
73,0.0981467068195343,0.07778903096914291
74,0.09818156808614731,0.07778994739055634
75,0.09688831120729446,0.07779062539339066
76,0.09686339646577835,0.07779061049222946
77,0.09604493528604507,0.07779284566640854
78,0.09696662425994873,0.07779429107904434
79,0.09842037409543991,0.07779557257890701
80,0.09660150855779648,0.07779717445373535
81,0.09702657163143158,0.07779888808727264
82,0.09740138053894043,0.077800452709198
83,0.09758152812719345,0.07780097424983978
84,0.0945340245962143,0.07780222594738007
85,0.09606591612100601,0.07780275493860245
86,0.09816798567771912,0.07780251652002335
87,0.09611908346414566,0.07780209928750992
88,0.09765498340129852,0.07780246436595917
89,0.09832767397165298,0.07780475169420242
90,0.09874435514211655,0.07780759036540985
91,0.09845149517059326,0.0778106153011322
92,0.09649395197629929,0.07781405001878738
93,0.09648862481117249,0.07781834900379181
94,0.09867732226848602,0.0778210386633873
95,0.09716668725013733,0.07782227545976639
96,0.09713903814554214,0.07782527804374695
97,0.09751652926206589,0.07782641053199768
98,0.09723810106515884,0.07782760262489319
99,0.09688647091388702,0.07782891392707825
100,0.09706498682498932,0.07782871276140213
101,0.09593850374221802,0.07782852649688721
102,0.09695487469434738,0.07782838493585587
103,0.09741177409887314,0.07782896608114243
104,0.09831753373146057,0.07782938331365585
105,0.09847105294466019,0.07783056795597076
106,0.09464879333972931,0.07783034443855286
107,0.09794237464666367,0.077830471098423
108,0.0987810343503952,0.07783259451389313
109,0.0977306067943573,0.07783398032188416
110,0.09886772930622101,0.0778326541185379
111,0.09884914010763168,0.07783391326665878
112,0.09743043780326843,0.07783407717943192
113,0.09608563780784607,0.07783419638872147
114,0.09518802911043167,0.07783439010381699
115,0.09685441106557846,0.07783451676368713
116,0.09657140076160431,0.07783485949039459
117,0.09642339497804642,0.07783633470535278
118,0.09689336270093918,0.07783739268779755
119,0.09797482192516327,0.07783816009759903
120,0.09678256511688232,0.07783916592597961
121,0.09654199331998825,0.0778379738330841
122,0.09794622659683228,0.07783746719360352
123,0.09653406590223312,0.0778360441327095
124,0.0984579473733902,0.07783675193786621
125,0.09687124192714691,0.07783809304237366
126,0.09770367294549942,0.07783827185630798
127,0.09757224470376968,0.07783893495798111
128,0.09428436309099197,0.07784157991409302
129,0.09638728201389313,0.07784301787614822
130,0.09773571044206619,0.0778426080942154
131,0.09793712198734283,0.07784448564052582
132,0.09732092171907425,0.07784471660852432
133,0.09748277813196182,0.07784456014633179
134,0.09730671346187592,0.07784463465213776
135,0.09806093573570251,0.07784565538167953
136,0.09749118238687515,0.0778493583202362
137,0.09633613377809525,0.07785177230834961
138,0.09754878282546997,0.0778537169098854
139,0.09682711958885193,0.07785452157258987
140,0.0973745733499527,0.07785630226135254
141,0.09430694580078125,0.07785803824663162
142,0.09731601923704147,0.07785913348197937
143,0.09798189252614975,0.07785901427268982
144,0.09833302348852158,0.0778578668832779
145,0.0986517146229744,0.07785259932279587
146,0.09776006639003754,0.07784660905599594
147,0.09783568978309631,0.07784077525138855
148,0.09725863486528397,0.07783421128988266
149,0.0986005961894989,0.07782775908708572
150,0.09643389284610748,0.07782253623008728
151,0.09632562845945358,0.07781622558832169
152,0.09914211928844452,0.07780925929546356
153,0.09599443525075912,0.07780102640390396
154,0.09721718728542328,0.07779531925916672
155,0.09615238755941391,0.07778952270746231
156,0.09580504149198532,0.07778805494308472
157,0.09700367599725723,0.07780952006578445
158,0.09825998544692993,0.07783079147338867
159,0.09604629874229431,0.07784805446863174
160,0.09776310622692108,0.07785920053720474
161,0.09397195279598236,0.07786794006824493
162,0.09764578938484192,0.0778750330209732
163,0.09500056505203247,0.07788463681936264
164,0.09720976650714874,0.07789230346679688
165,0.09372235834598541,0.07789908349514008
166,0.09723160415887833,0.07790658622980118
167,0.09494111686944962,0.07791323214769363
168,0.09699210524559021,0.07792050391435623
169,0.09792741388082504,0.0779278501868248
170,0.09823650866746902,0.0779338851571083
171,0.09785186499357224,0.077938973903656
172,0.0968925952911377,0.07794157415628433
173,0.09558980166912079,0.07794409245252609
174,0.09740132093429565,0.07794656604528427
175,0.09693767130374908,0.0779489129781723
176,0.09815455228090286,0.07795174419879913
177,0.09652458131313324,0.0779561698436737
178,0.09623177349567413,0.07796014100313187
179,0.0968683660030365,0.07796310633420944
180,0.09594302624464035,0.07795818895101547
181,0.09668174386024475,0.0779530331492424
182,0.09755083918571472,0.07794752717018127
183,0.09726502746343613,0.07794341444969177
184,0.09754211455583572,0.07793983817100525
185,0.09796241670846939,0.07793888449668884
186,0.09715867787599564,0.0779387354850769
187,0.0970282033085823,0.0779399499297142
188,0.0976317822933197,0.07793951779603958
189,0.09732713550329208,0.07794095575809479
190,0.09587181359529495,0.07793719321489334
191,0.09896831214427948,0.07793460041284561
192,0.0977291464805603,0.07793108373880386
193,0.09779489785432816,0.07792957127094269
194,0.09457232803106308,0.07792303711175919
195,0.09825632721185684,0.07792002707719803
196,0.09797649085521698,0.07791808247566223
197,0.09372424334287643,0.0779164582490921
198,0.09785368293523788,0.07791546732187271
199,0.09760908782482147,0.077912837266922
200,0.09795704483985901,0.07790950685739517
